9166 2
horizontally -1.298 0.049859986
filled -1.3224727 0.0124334
schedule -0.78428489 -1.0804209
cs -0.7476005 -0.7996431
precision -1.445693 0.27902177
clock -1.0257888 -0.57879537
visibility -0.6898374 -1.0119102
ferreira -0.70332468 -2.0938618
compete -1.13362 -0.39796582
affected -1.2892851 0.15241925
defection -0.92696059 -0.44308028
feb -0.62648624 -1.8066059
manipulation -0.88119966 -0.52737743
feedbacks -0.88283449 -0.76674348
labeling -1.1521887 -0.080121092
xr -2.019186 1.1054617
gn -2.6484487 1.4952776
resized -1.6086248 0.5428459
telco -0.73263407 -1.1175839
smartadp -0.95023918 -0.51981604
ideaflow -1.0890042 -0.3459532
pleasing -1.2377806 0.044197302
assign -1.5072235 0.29985371
rest -0.99843955 -0.31450418
vertically -1.3461835 -0.041204367
tra -0.92356938 -0.77861375
secondary -1.2499245 -0.038763952
constrained -1.0186608 -0.36541378
placing -1.3326406 0.077696137
reduced -1.3776463 0.1091045
minimizing -1.632937 0.5633235
occurring -1.1687074 -0.11909873
explorations -0.99569619 -0.79446572
budget -1.4563075 0.40616015
windows -1.0585258 -0.35410145
byron -0.73548025 -1.9228426
collins -0.6948384 -2.1556306
cai -0.8433072 -2.907697
describing -0.82812029 -0.69359106
feinberg -0.72693402 -2.2008767
participatory -0.75224215 -2.0853891
strengths -1.0216961 -0.38586786
connects -1.3565801 -0.0011202035
arrow -1.2807502 0.14286184
quantitatively -1.0097688 -0.27243382
run -1.1943949 -0.0041257269
actively -1.066107 -0.27143925
experimental -0.88470602 -0.65076464
conclusions -1.1054965 -0.45105124
managers -0.84257346 -0.73509586
sis -0.71647716 -1.4274498
lack -0.90601021 -0.56876826
suggesting -1.0870421 -0.24342449
concepts -0.70382863 -1.100619
aesthetically -1.025547 -0.36735597
histograms -1.01694 -0.76094526
collaboration -0.74834341 -0.91243804
ral -0.91866815 -0.88227087
easier -1.015339 -0.29646996
conventional -0.9409858 -0.69517463
blogs -0.77511865 -1.4094666
gener -1.3179656 0.097877681
balances -1.1940743 0.23476477
optimize -1.0336093 -0.30594936
buildings -0.83090752 -0.8867687
communications -0.78309542 -0.7303291
viewer -0.85731333 -0.72666419
removed -1.338531 0.21520969
comparable -1.3612584 0.15948078
pieces -1.1203818 -0.13689426
dispersed -1.0403429 -0.31337819
collective -0.70978695 -1.3152969
capabilities -0.86147606 -0.68536562
sites -1.092706 0.028769275
dashboard -1.0814732 -0.22322111
displaying -1.1445416 -0.25358963
activeness -1.2376579 0.054031797
database -0.77165562 -0.95038933
button -1.3189397 0.13023219
routing -0.87086159 -0.54776907
fourth -1.0122458 -0.47887293
wikipedia -0.68734556 -1.6324269
influenced -1.4199499 0.27904335
shen -0.76336581 -2.1967654
kde -0.99245405 -0.43005931
prominent -1.1481427 -0.014765051
legibility -1.0222151 -0.33941889
editing -0.9714359 -0.6544227
considerations -0.67717475 -1.2305679
absolute -1.2111753 0.17185578
debate -1.5879921 0.63394964
handling -1.0212772 -0.34149352
attributed -0.96635783 -0.42287934
partial -1.1164231 -0.25417721
leaving -1.1056672 -0.14937912
prefer -1.2265961 -0.12968826
permitted -0.62025571 -1.4772402
republication -0.60235065 -1.5311735
permission -0.59311813 -1.6321222
child -1.3982587 0.42642298
suggestion -0.85000473 -0.78903818
choices -1.1523998 -0.1546984
filtered -1.2727678 0.11643422
sr2 -1.4473959 0.082477719
evaluating -0.7793318 -0.90048033
walks -1.6612062 0.46892023
monday -1.2545831 -0.068370357
burden -1.0344961 -0.32768536
quads -1.8918803 0.87952751
ngerprints -1.2136365 -0.36161238
routine -1.2516732 -0.16961852
bubble -1.229092 -0.067772478
poi -0.95339721 -0.42910054
coursera -0.67445719 -1.0163291
nch -1.3613112 0.030931016
broadening -1.5828893 0.32039934
ea -0.96932489 -0.61905992
helping -0.92664874 -0.43733722
lda -0.77190083 -1.0065643
tightly -0.86403185 -0.72695148
addressing -1.0384288 -0.57672995
proportion -1.3035035 0.25256634
binary -1.0243969 -0.21986961
sponding -1.3117754 0.099344134
iterations -1.3225954 0.34510958
dotted -1.4605106 0.45591545
interac -0.76849771 -0.76446486
hovering -1.3235312 0.13383365
dramatic -1.0901581 -0.18828571
va -1.3385925 0.16566686
school -0.58895755 -1.2543458
mccain -1.5060995 0.65198201
debt -1.3372376 0.56371605
indi -1.1388538 -0.27130207
organization -0.7669 -0.95544994
fisher -0.74295145 -1.4554499
dc -0.92664433 -0.39739117
exible -1.0504453 -0.41553754
triangulation -1.8313068 0.56732285
reduces -1.2923914 0.081546113
lar -1.1042074 -0.14200892
lost -1.1286467 -0.39882812
perceived -0.89481622 -0.40763712
consideration -0.90264648 -0.56944281
demographic -0.73931384 -1.2101771
structural -0.71569538 -1.5056095
analy -0.7348783 -1.5335492
augmented -1.0766205 -0.19971326
sure -1.436556 0.27880374
additionally -1.2356095 -0.0824233
sides -1.2784697 -0.11727788
coding -1.1944323 -0.16014956
radius -1.3118939 0.18961395
stated -1.1435879 -0.084000587
tried -0.92656028 -0.71647477
browser -1.0323499 -0.39827794
court -2.0116758 1.2285185
difficulty -0.9910816 -0.35926047
slot -1.4139417 0.14372733
removing -1.1976011 0.054366242
prices -1.2861496 0.33786109
democratic -1.396158 0.47534183
investment -1.1568559 0.11607468
blog -0.73002243 -1.5090346
retweeting -1.1446817 -0.34279436
facebook -0.85788721 -0.38663876
summarizes -0.97117746 -0.37382722
ri -1.0131274 -0.081324741
wiki -0.68104172 -1.6644931
driving -0.66130865 -1.0132576
concerns -1.0472817 -0.19599545
xie -0.72936219 -2.4264591
park -0.76785481 -0.91623521
filling -0.81242508 -1.0519471
searching -0.90345287 -0.32306558
early -0.98983389 -0.32295078
t4 -1.1330414 -0.24415566
impressed -1.0500188 -0.37715855
settings -1.1508243 -0.14146504
l1 -1.3367351 0.22677641
horse -1.3777736 0.4887231
race -1.3531121 0.47868979
pink -1.4005718 0.29504612
breaking -0.75963223 -0.31748691
essentially -1.0871345 -0.32589912
mo -0.75567943 -0.61872798
kwai -1.1051333 -1.1252178
exhibit -1.0300375 -0.35667443
spying -1.5310419 0.50332648
serves -0.90079921 -0.64192235
euclidean -1.2118562 -0.096118607
load -0.95487899 -0.52448738
nanjing -0.94132644 -1.3192449
interchange -0.73846292 -1.6440971
tries -1.2926985 0.12089023
satisfied -1.2460856 -0.089438282
robust -0.69050431 -1.0283154
c2 -1.535585 0.44061169
powers -1.6178328 0.20658191
practical -0.88329804 -0.77983755
b2 -1.5337243 0.37545863
tness -1.4302025 0.37998596
mappings -1.1470929 0.0068117767
tx -1.5753881 0.51414639
ct -1.3757911 0.23682432
pois -1.0194073 -0.34800041
choropleth -0.95455134 -0.46840635
preprint -0.78095776 -2.0600793
generative -0.72035843 -1.4095721
token -1.3109101 0.35944819
debugging -1.1001445 -0.044138521
granularities -1.0598738 -0.24070056
hdp -1.1889273 -0.2572394
uni -0.69320738 -1.6331437
correspondence -0.93729639 -0.58065003
consisting -1.1348361 -0.31603655
incrementally -1.1445605 -0.11535367
stamp -0.91876686 -0.68271029
emerging -0.76919323 -0.77465779
involve -0.90952057 -0.58437955
mod -0.69030392 -1.0746841
regard -1.1261138 -0.078450754
sen -1.0860722 -0.15527223
pop -1.3941869 0.22607285
fol -1.0836027 -0.15987478
ration -0.75761431 -1.272977
security -1.0320404 -0.1338328
policy -1.0963993 -0.15263969
republican -1.2442396 0.41857773
vote -1.0362321 0.066856347
timelines -0.78877884 -1.2366893
contents -0.89359266 -0.518448
interacting -1.0624512 -0.17098853
rk -0.62950093 -2.0372138
excellent -1.062521 -0.35103714
planar -1.4544221 0.43433931
tering -0.95280296 -0.46434718
minimized -1.4647354 0.21412319
benchmark -1.202659 0.053085506
versa -1.3180239 0.021361941
holten -0.67901111 -1.6341993
backgrounds -0.87623018 -0.78121048
sensitive -0.74700433 -0.7942217
exists -1.1467901 -0.44052687
ion -0.9937641 -0.75607258
audience -0.97501701 -0.43658462
ho -0.70979375 -2.1036446
dx -0.81279892 -1.3446354
projected -1.1170471 -0.31669074
q2 -1.2984031 0.012337937
relate -1.1415708 -0.52262247
lated -1.0747949 -0.31961256
q6 -1.0434372 -0.3559784
conveyed -0.99489897 -0.54482794
periodic -1.0608157 -0.62570363
capacity -0.82084459 -1.0600786
empirical -0.80932015 -0.74555057
appearing -1.5237328 0.32843393
successive -0.92540216 -0.78888035
months -0.9179368 -0.52371699
symmetric -1.2809446 0.16653019
ease -1.1337783 -0.17115463
tors -0.78011084 -0.96090865
creates -1.2464192 0.027152339
unchanged -1.5988896 0.58525681
repulsive -2.1720948 1.1273606
forces -1.4382756 0.53118074
berlin -0.59560752 -0.92016464
formal -0.9480356 -0.61183995
transac -0.76738262 -2.2741568
potentially -1.0972769 -0.26843661
attract -1.1642092 -0.14182977
propagated -1.5097698 0.41978985
backward -1.3353058 0.24982446
florets -0.99713242 -0.54538661
implement -1.0695369 -0.37103823
condition -1.1925132 -0.13510542
refinement -1.159114 -0.096236028
projects -0.78772056 -1.5212032
ers -1.2107205 -0.015842771
worth -1.049695 -0.28177693
investigating -1.0455678 -0.50467479
databases -0.73640341 -1.6655821
rows -1.5254625 -0.406822
implies -1.2720375 -0.12099376
retrieved -0.90300232 -0.57721311
leave -1.15097 0.027000319
rmed -0.93981236 -0.50260323
surveys -0.65634567 -1.4210784
sd -1.5440085 0.52588534
literature -0.79189432 -1.0140719
lod -1.0524545 -0.33324099
calculation -1.1525099 0.0041426616
trials -1.312742 0.24203582
inputs -1.013077 -0.34755972
liao -0.7323606 -1.9943663
rsp -1.1778214 -0.621665
entry -1.3480334 0.096970178
wish -0.77978408 -1.1365629
embed -1.0555158 -0.39377341
progress -0.95473075 -0.54691064
infer -1.0417225 -0.50588775
eliminate -1.4352294 0.35526118
validate -0.93917537 -0.57339448
chang -0.71748072 -2.1399524
valid -1.4328992 0.24196495
speeds -1.3409507 -0.2603125
dykes -0.7251721 -2.4450164
sep -0.77199966 -0.75793356
poco -0.71732676 -2.0551567
raised -1.0126681 -0.22997546
elmqvist -0.65565091 -1.7779666
spiral -0.81424063 -0.85474914
collect -0.90773875 -0.44532812
horizon -0.8138032 -0.71860701
subspace -1.218503 0.070656151
christmas -1.4579389 0.5060603
likelihood -1.2309364 -0.018006196
ctm -1.1390926 -0.08785104
tumblr -1.1970947 -0.12360056
regional -0.93519533 -0.90898287
reinforcement -0.78588378 -0.6393134
nl -1.6726288 0.68888432
inflow -1.4450209 0.5501948
decomposition -0.91519344 -0.39029562
snapshots -1.0386497 -0.3089053
offline -1.1024135 -0.28994274
materials -1.1826457 -0.3414363
optimizer -1.4384468 0.25486991
discriminator -1.6569107 0.32845312
appearance -1.0715913 -0.21267882
solely -1.1668434 -0.15870889
evo -0.91128045 -0.69651169
sults -0.9684695 -0.53406852
acyclic -1.0435929 -0.1386188
deeper -0.93845987 -0.45094389
rules -0.73074782 -0.9637453
mathematically -1.1943089 0.10412475
ally -0.8957988 -0.47747877
tionships -0.91360742 -0.60165775
mixture -0.69378239 -1.1749773
property -1.0635252 -0.14857978
tables -1.0572745 -0.71344447
ting -0.74504048 -0.89220774
ters -1.2762684 -0.0064359205
wrong -1.2622046 0.055337451
outgoing -1.3735162 -0.1442395
belongs -1.3674597 0.085860051
aesthetic -0.91994166 -0.66579974
quadratic -1.4368594 0.25388074
recommendation -0.80847472 -0.89115095
improves -1.0018792 -0.44229957
unexpected -1.1441457 -0.28344157
opposite -1.2734584 -0.022239296
insurance -1.3116059 0.44329941
workers -1.2855628 0.32432675
tax -1.4089637 0.57888615
gop -1.1684815 0.51901382
happen -1.0500603 -0.25832507
limitation -0.94854611 -0.31400308
reading -1.2536298 0.035338573
dealing -1.0385041 -0.40128031
blei -0.71030921 -2.1429658
rd -0.73763222 -1.7142025
gruen -0.72992516 -2.4248636
backchannel -0.72181779 -2.1477187
washington -1.0151778 -0.18822716
association -0.66499501 -1.7571844
brief -1.1513526 -0.043748606
plays -0.93197924 -0.5859797
pos -1.0515195 -0.37233675
california -0.62336934 -1.196156
complaints -0.81538457 -1.072211
cultural -0.88736218 -0.8283264
reasoning -0.70239854 -1.6955158
responses -0.87270731 -0.41941002
ions -1.0341457 -0.6719346
tailored -0.86633527 -0.6650998
intuitiveness -1.003268 -0.1712257
appealing -0.97552437 -0.32892919
seamlessly -1.0188038 -0.6671986
primarily -1.1009831 -0.28765622
tempo -0.92919457 -0.86529541
accordance -1.2233083 0.058366656
continued -1.4323441 0.30127826
aaai -0.783714 -2.2302127
economics -0.82064974 -1.0798188
ward -0.73790735 -1.9488182
sequential -0.93757844 -0.59980726
offers -1.0042751 -0.52462357
trial -1.0475612 -0.17760439
neighbors -1.3659737 0.20448691
lies -1.29352 0.17110287
fr -2.1302364 1.1497793
decreases -1.3143686 0.17662452
sufficient -1.3022535 0.053748325
sciences -0.75754273 -2.2005038
unfold -0.75035924 -1.0007299
functional -0.77989221 -1.1573076
identification -0.75430048 -1.1818253
updating -1.0858546 -0.31877959
moved -1.4751594 0.28104532
hierarchically -0.81928533 -0.63583142
efficiency -1.0647141 -0.20707433
longitude -0.80379534 -0.54970592
convergence -1.2365044 0.17012432
carry -1.2377264 0.046838388
face -0.8508594 -0.92733401
arranged -1.1994847 -0.38653859
stress -1.1895474 0.18159799
emergency -0.9618721 -0.65643394
reports -0.92642957 -0.54556048
instances -1.1558181 0.0072890995
purpose -0.98293197 -0.39714137
prede -1.0385764 -0.41145712
adopts -0.90329367 -0.58991885
smart -0.75355321 -1.1940598
treat -1.3656648 0.17129754
contextual -1.0042726 -0.57849824
performing -1.1808566 -0.010652126
unknown -1.1217908 -0.6228376
repeated -1.4916947 0.35647044
extremely -1.0768726 -0.25420249
pose -0.87414676 -0.56622267
straightening -1.1128937 -0.022914136
storytelling -0.97007626 -0.51629978
munroe -0.71091741 -1.2237533
satisfy -1.2611694 0.021797974
fine -0.99005634 -0.5383352
defense -1.2620275 0.46002251
answers -1.4003136 0.33884588
lens -0.91977543 -0.46007952
multiples -1.0103198 -0.41737539
brush -1.1152166 -0.37290525
subsequently -1.0787324 -0.15808184
distorted -1.426307 0.29156923
land -0.80286992 -1.4236513
experienced -0.95848012 -0.38990787
abnormality -1.1084936 -0.8870225
unusual -1.2846137 -0.23322889
depends -1.1018394 -0.15972415
nonlinear -1.257889 0.26063669
attached -1.3270882 0.088335291
hierarchicaltopics -0.73913062 -1.9333202
asylum -1.613274 0.68943739
teaching -0.75894928 -0.78356773
diversities -1.050771 -0.65678793
noticed -1.4544412 0.35700598
sparsity -0.82638311 -0.96702033
loop -0.7724629 -0.78943914
bak -0.77273554 -2.2960744
saturation -1.3409404 -0.087850057
analyses -0.85770363 -0.70305252
freire -0.74820638 -2.2965081
anomaly -0.83128136 -1.1040279
arisona -0.77744102 -2.5648541
competing -1.105695 -0.23194437
difficulties -0.87503773 -0.47067639
memes -0.79743689 -1.3380849
join -1.5204004 0.32394662
consistency -1.2008581 -0.13356152
sex -1.1824863 -0.51518327
grey -1.2674648 0.18735117
industries -1.1417857 0.049495801
foci -1.6347882 0.62819719
shopping -1.0213116 -0.23324433
jun -0.9016214 -0.38705757
ut -1.7008777 0.9201178
prec -2.465827 1.439766
warping -0.73649669 -0.89186275
fingerprint -1.0996413 -0.47004482
monte -1.1990986 -0.029913554
carlo -1.2037596 0.0022022137
environments -0.73744673 -1.2386292
weekend -1.5263261 0.18294051
africa -1.4175686 0.4025076
qe -1.2826619 0.18026611
cointegration -0.8780126 -0.45644903
ui1 -1.1903858 -0.02029098
vae -1.2040064 -0.19316867
extensively -0.81643575 -0.84513915
differentiate -1.1584022 -0.11616643
birth -1.0167761 -0.25014347
evolu -0.95683795 -0.62287182
allocation -0.70821697 -1.246891
trigger -1.0953754 -0.20651893
determining -0.94094211 -0.50967622
disappear -1.4268955 0.14850198
tal -0.86848402 -0.67331886
conferences -0.71146858 -1.0103238
exp -1.1670291 0.00043601103
occurrences -1.0333675 -0.29126462
vo -0.63361675 -1.766113
tant -1.0584065 -0.47511345
programming -0.99314117 -0.37015998
ings -0.63141829 -1.2600279
bing -0.79624152 -0.41929442
explo -0.78590465 -1.431633
independently -1.4267083 0.20872068
unemployment -1.0746231 -0.05594464
florida -1.1167426 0.17840977
union -1.0158937 -0.37933192
nation -0.83400565 -0.67114216
federal -1.346923 0.54804081
candidates -1.2487036 0.0383383
gov -0.69235396 -0.60217738
dominant -1.2002442 0.040837418
nally -1.4580742 0.36495605
ng -0.64462841 -1.5061982
morgan -0.62445813 -1.7107513
kaufmann -0.74799824 -2.1991549
northwest -1.0186497 -1.0277615
zigzag -1.4817016 0.23168196
opti -1.3333205 0.11323599
east -1.4328471 -0.11862677
west -1.5817883 0.32114255
sophisticated -1.1590785 -0.020720543
faster -1.1163268 -0.24299794
rectangular -1.2662867 -0.11249027
dramatically -1.2515535 -0.10250213
emphasize -1.0409591 -0.34621698
archambault -0.7375226 -1.9113028
resulted -1.1642276 0.0069115474
beijing -0.60762507 -1.3708041
price -1.0533074 -0.04144169
consequently -1.0333912 -0.35415602
effec -0.94043911 -0.4710083
hospitality -0.77877766 -1.2107288
qualitative -0.92103422 -0.45965445
poses -0.81242484 -0.779199
concrete -1.0068512 -0.30766407
produces -1.0018551 -0.21038316
bx -1.2299976 -0.38635936
acceptable -1.085085 -0.16302112
prop -0.96778357 -0.66554058
increasingly -0.76426196 -0.90044475
loca -0.93220776 -0.6519807
lie -0.7883653 -0.85750306
verify -1.3176972 0.049805846
prove -0.96172947 -0.36380243
limit -0.99420941 -0.38621858
invited -1.0066481 -0.43793336
gap -1.0888052 -0.14345077
mansmann -0.64392096 -2.2221668
relevance -0.81637055 -0.95355338
sorting -1.3277236 0.067384928
store -0.74130851 -0.8834123
estimates -1.0829769 -0.22838765
expect -1.1149635 -0.47479448
marginal -1.1324059 0.0066447128
averaged -1.3639958 0.29223272
centered -0.86390185 -0.8083455
suppose -1.4257051 0.31854436
sliding -1.361201 0.082902648
exactly -1.3295503 0.023657579
priority -1.958948 0.80434126
overlaps -1.2016733 0.067952432
funds -1.3653842 0.41853717
stock -0.92652494 -0.11042669
dates -1.0202984 -0.24092826
tent -1.0817777 -0.32925507
utilizing -0.69394416 -1.3899868
earthquake -0.89494562 -0.46040657
message -1.0199136 -0.23857452
cascade -0.71652567 -1.9939126
focusing -0.98398405 -0.64345771
recognized -0.88802314 -0.60435438
sta -0.91512674 -0.43063432
finds -1.1722531 -0.14486264
influences -1.0979602 -0.076022156
modified -1.1796211 0.037947178
population -0.79255337 -0.99654043
influential -0.839194 -0.46789131
helped -1.0444688 -0.28157079
brown -0.80353099 -0.89595008
stasko -0.7238732 -2.1694264
growth -0.58986729 -1.0897923
validation -0.89045668 -0.61625868
simi -1.1431893 -0.08993452
suffers -1.2718769 -0.068844788
overcome -1.0794486 -0.3537592
correctly -1.6866393 0.5632903
parent -1.5175695 0.5997054
xkcd -0.65737259 -1.2681094
plaisant -0.69651765 -2.2854052
institute -0.70671123 -2.0893593
attempts -0.94371164 -0.42282531
texture -0.86157477 -0.810893
channels -0.89919311 -0.50442106
contributed -1.2379043 -0.10214792
extreme -1.192386 0.010526977
trade -0.93375111 -0.6663329
loaded -1.1153187 -0.20431942
assess -1.0163199 -0.38068786
locally -1.1447766 -0.20248808
pie -1.1699997 -0.16598193
uential -1.1799407 -0.21230441
klout -0.7217744 -1.2648008
stacking -0.71497351 -1.6829088
curious -1.4873657 0.38371947
arrived -1.3629839 0.23544972
systematically -0.84194046 -0.87074441
bottleneck -0.99986428 -0.74840504
buses -0.6432175 -1.2878075
hotness -1.0625272 -0.34927848
checked -1.446418 0.09923663
phases -1.0067667 -0.41888991
weekends -1.3601915 -0.058633868
lanes -1.2454967 -0.20473079
opportunities -0.75503415 -0.84935153
mechanisms -0.86765391 -0.48725742
african -1.7522092 0.77786261
distraction -1.2125612 -0.2896291
cue -1.4041692 0.265582
a1 -1.4546659 0.33956781
a2 -1.4335641 0.28641611
centers -1.2045982 -0.035487179
cars -1.0223427 -0.11657111
requested -0.95709479 -0.28932828
cohort -0.88971108 -0.40854445
collaborated -0.99594885 -0.42819369
machines -0.7204411 -0.93507636
reachable -0.93324381 -1.0050861
weekly -1.0766491 -0.31308231
gi -1.6258845 0.75894868
sensors -0.77294528 -1.0218836
democrats -1.3773108 0.41371974
grade -1.12875 -0.15550706
unstable -1.5936834 0.4114486
overlaying -1.1604329 -0.26335526
js -0.9892233 -0.37659773
cliff -1.8169643 0.93028188
patch -1.6368146 0.43220383
stuck -1.6434679 0.48636457
bengio -0.74735987 -2.1325238
stac -1.0467519 -0.60383183
ck -1.6588681 0.5814957
conglei -0.68701065 -2.1080139
weaving -1.2890193 0.11579245
progressively -0.90926796 -0.40587637
contributes -1.2680283 -0.050967507
progressive -0.83470333 -0.76295525
evolutions -0.81547117 -0.70298177
conveys -0.91835976 -0.44788021
maintaining -1.3257858 0.024117835
toolkit -0.9143436 -0.56471515
dent -0.77794373 -0.77731603
mented -1.1892908 -0.055582013
ji -1.3635901 0.46218067
trivial -1.2149453 -0.018279977
bigger -1.3229134 0.086126991
ui -1.4565395 0.26771858
tance -1.6020705 0.31054837
irregular -1.4599482 0.33905202
consistently -1.2934997 0.097496599
growing -0.81570369 -0.76512849
january -0.83371586 -0.23063163
taxes -1.5477381 0.710109
pay -1.2879947 0.20755003
speech -0.83336598 -0.51276743
talking -1.3636402 0.31653231
inferred -1.3229589 -0.14594361
res -0.71427292 -1.3772615
williamson -0.7131139 -2.4538016
robertson -0.69859046 -2.0333579
histories -0.80727571 -2.2762163
arti -0.68123633 -1.4818827
proceed -0.73090869 -1.8226424
tens -0.91400397 -0.49589303
tial -0.87675583 -0.58442438
proach -0.74675959 -1.2430758
adjusting -1.5813504 0.33498028
gpu -0.66740429 -0.98542506
applicable -1.0202879 -0.43163285
prevent -1.3068479 0.18930992
bound -1.256551 -0.10745495
solid -1.8521601 0.56250995
narrow -1.2800559 0.10683409
chance -1.3136587 0.18830568
n2 -1.3215555 0.17964306
orientations -1.6072067 0.46602368
impossible -0.99188083 -0.39646298
relies -0.97257429 -0.32596204
connectivity -0.94731945 -0.45441541
water -0.73456347 -1.0662128
tourism -0.73512149 -1.4418875
properly -0.97606617 -0.35410947
cus -0.94205129 -0.72075331
ciently -0.87652326 -0.7534402
wider -0.9394936 -0.36235175
motivated -0.95850241 -0.61997849
express -0.94716299 -0.4815633
attempted -1.0288885 -0.48625514
unnecessary -1.4337053 0.42179772
read -1.3102596 0.27573198
uncer -0.89621383 -0.60794401
traveling -1.0518235 -0.67991573
reliable -1.0670739 -0.30091026
votes -0.97795099 -0.53932649
ensures -1.2049357 0.12467168
ate -1.1040727 -0.25564736
perceive -1.091036 -0.36710736
iphone -1.3708698 0.19340673
industry -0.77366626 -0.69019836
merely -1.0343087 -0.34463161
fur -1.1176031 -0.29847175
storyboard -1.5106915 0.089786209
establish -1.2731502 -0.074256398
estimating -1.1553243 -0.40537012
vm -1.4561868 0.58382064
bins -1.1480635 -0.2889367
filters -1.0646777 -0.16643947
pack -1.3481631 0.065741919
exert -1.7116625 0.68015516
ram -1.2102652 0.23736615
aig -1.5312275 0.6792503
assessment -0.74717432 -1.497792
consumption -0.75128567 -1.2923218
aimed -1.2219731 -0.14293867
utilizes -0.86144048 -0.62896031
occurred -1.2971557 0.17606299
drill -1.109817 -0.38232231
gather -1.0337613 -0.22774214
stored -0.98374593 -0.40778846
shorter -1.1842289 -0.2330776
sup -0.781721 -0.95439082
interestingly -1.2821105 0.16082852
shortest -1.1252576 -0.25697327
options -1.1089294 -0.25656188
dividing -1.0667259 -0.36276039
band -1.5693375 -0.99124485
balanced -1.4547496 -0.052395295
converge -0.94213498 -0.2031534
tation -0.96649992 -0.29235911
disclose -1.0868653 -0.09870559
pres -0.97355515 0.087871581
ond -1.2175177 -0.058031343
tutorial -1.0451897 -0.24348311
subjects -1.0512329 -0.22497053
ical -0.74759185 -0.91257948
think -0.77388722 -0.87248814
miller -0.7564835 -2.5140717
grained -1.0341027 -0.33427262
fn -0.94347841 -0.17104019
arrange -1.0587194 -0.2833592
soft -1.0548036 -0.38820419
auto -0.92792845 -0.75067216
t5 -1.201183 -0.17340377
ques -1.1025443 -0.47603762
behavioral -0.77062875 -0.82759285
wise -0.93282777 -0.63716173
inconsistency -1.2424184 0.40227848
eventriver -0.64906502 -1.7055775
organizing -0.89178699 -0.73832083
tends -1.3809111 0.29855087
conducting -1.0488336 -0.24434093
assumes -1.0213251 -0.54588032
weiskopf -0.66188544 -2.3210731
scientists -0.76888359 -1.0689906
o3 -0.98646337 -0.75050747
respective -1.0571051 -0.38065529
climate -0.73543924 -1.7648846
yan -0.66627491 -1.8976759
contagions -0.72990376 -1.3371623
live -0.75870478 -0.820342
home -0.76315624 -0.82515776
wood -0.66752321 -2.2757654
geotime -0.67333013 -2.0267696
willems -0.72923815 -2.4167678
unsupervised -0.81637859 -1.0649323
trajecto -0.92012024 -0.52238685
finish -1.1898268 -0.054949448
geospatial -0.94213808 -0.56887752
originally -1.3438641 0.13321418
tail -1.3042277 -0.18983437
anomalies -0.73403209 -1.0900449
cvis -0.8024413 -2.5081272
multifocus -1.2363673 0.11537755
causal -0.74867815 -1.2198046
fund -0.67236471 -1.5081614
rise -0.87010252 -0.61775786
salience -1.3086737 0.069756553
entries -0.95918387 -0.41687125
idf -1.1147532 -0.20339274
confidence -1.5313292 0.59348285
customize -1.0688071 -0.21006186
globally -1.1543108 -0.23761813
ples -1.0496966 -0.16125868
centroid -1.2892551 0.066570222
wij -1.7403136 0.76019818
jointly -0.96754187 -0.33451396
nokia -0.79822093 -0.95893669
inserted -1.5271444 0.17122927
amazon -1.2631663 0.12128757
board -1.0860026 -0.2491487
b3 -1.5983329 0.38815686
tk -1.7156017 0.58299011
c3 -1.5654786 0.45059535
fellow -0.6538282 -1.8586005
texts -0.9356932 -0.52570707
juxtaposition -0.94273102 -0.6890918
benefit -0.95048183 -0.62614763
wt -1.9171023 0.92243105
vismooc -0.69162983 -1.5380267
kth -1.4934416 0.40474948
watched -1.4467312 0.1826155
rating -1.4855883 0.61419517
marker -1.2830541 -0.0063236845
ots -1.57289 0.37394053
r7 -1.3648152 0.10099228
ban -0.81825191 -0.56865889
pooling -1.2478293 0.16025716
networkseer -0.9365325 -0.61035335
integration -1.0705467 -0.50501007
politicians -1.1656752 0.12258117
elds -0.66482103 -1.2935748
dy -0.7891475 -1.2169578
facilitating -0.82134849 -1.0018901
ods -0.86426628 -0.91583061
tracks -0.73255146 -1.2855033
ning -0.89432281 -0.59247601
zt -1.3962115 0.4243626
metadata -0.67613846 -1.5961275
stages -1.037071 -0.30721518
er -0.71059155 -1.3892307
ner -1.1688291 -0.43987706
true -1.1458223 0.060638707
emphasized -1.0760257 -0.40551937
equally -1.2980882 0.12923884
rely -0.76042879 -0.72972
resent -1.2568237 -0.037755217
ignore -0.90625519 -1.0377657
mosek -0.70081848 -1.1649892
completely -1.2923061 -0.028953262
meanings -1.4983548 0.15199709
extra -1.3262938 0.025619293
est -1.1288031 -0.14422023
processed -1.0283287 -0.24042043
simplify -1.3310263 0.13976848
heavily -1.2282103 -0.17446753
ca -0.59148723 -1.3879789
switches -1.2468997 -0.080355637
expensive -1.43249 0.16922699
complement -1.0270969 -0.75777692
intersections -1.4008905 -0.12482361
estimator -1.1019152 -0.084482446
blocks -1.0341886 -0.34659326
thoroughly -1.0866249 -0.49841157
guarantee -1.8210142 0.66502476
styles -1.5543176 0.13532774
considers -0.95520997 -0.50645381
kowloon -0.7359094 -1.6116501
channel -1.1050539 -0.17259653
tiny -1.215664 -0.19655803
tell -1.0031141 -0.38352007
q4 -1.1362187 -0.48630416
lected -1.0499551 -0.2202518
characterized -0.85830623 -0.76500851
biased -1.2220027 -0.071627095
